Subject,101,104,106,108,111,118,121,122,123,125,126,128,129,132,135,137,110,115,119,130,131,136,138,139,140
cDCs_B_pMAPKAPK2,0.00748072,0.027816994,0.050569998,-0.032025817,0.172870163,0.178766537,0.280205578,0.382637312,0.250850812,0.239383172,0.208075499,0.200698387,0.183054872,0.144337063,0.301717124,0.161821583,0.182932628,0.078280565,0.197150201,0.133477699,0.117800033,0.234378643,0.141325907,0.289306417,0.121387735
cDCs_B_pERK,0.07749489,0.260612461,0.324730115,0.214613642,0.364583775,0.35568462,0.5517823,0.606606137,0.321813072,0.368906007,0.530320176,0.467347754,0.89725905,0.153451789,0.646624428,0.284548343,0.571834414,0.799710042,0.491930064,0.591577926,0.45815185,0.333276019,0.927997864,1.346776998,0.739697452
cDCs_B_pS6,0.223034485,0.301191366,0.380912364,0.292388205,0.689584277,0.645819448,0.569817974,0.614489461,0.636959086,0.744888275,0.630663742,0.850158729,0.771187867,0.674989016,0.666402786,0.517762796,0.687500791,0.584931855,0.578544138,0.609618667,0.504916168,0.641991228,0.362564806,0.849570625,0.748639076
cDCs_B_pP90RSK,-0.013611807,0.02903355,0.048001914,0.02107434,0.137042889,0.112224993,0.191224535,0.224676474,0.111945032,0.192993084,0.17204883,0.17028824,0.210469148,0.06799967,0.217921477,0.103559368,0.176984712,0.186986236,0.213391739,0.174663813,0.101479245,0.111255989,0.310232806,0.515574787,0.349850695
Granulocytes_B_pSTAT3,0.062372827,0.073719164,0.066293812,0.039287708,0.058936091,0.070247128,0.060182157,0.086801989,0.039199297,0.045766122,0.088692352,0.071913207,0.056487837,0.031980969,0.040470983,0.026280423,0.088351898,0.059111141,0.07582929,0.045605685,0.060230899,0.025798077,0.207115474,0.238462578,0.175833983
Granulocytes_B_pSTAT1,0.044999273,0.068631485,0.035029645,0.056826439,0.108717953,0.257724761,0.058238885,0.141019693,0.058550048,0.115227724,0.099774875,0.047061136,0.036057002,0.073292874,0.103176954,0.101403827,0.093549949,0.159428323,0.07141627,0.048773284,0.090861208,0.129980682,0.404332365,0.493389335,0.456527207
Granulocytes_B_pCREB,0.22910477,0.246095831,0.171452372,0.224931566,0.447027724,0.519551054,0.352716907,0.330895069,0.299263019,0.302707377,0.377844467,0.381624151,0.29354607,0.200530905,0.243721188,0.264142302,0.509057986,0.461793137,0.458302712,0.29549476,0.318023468,0.356539815,0.472518049,0.578698497,0.552527145
Granulocytes_B_pNFkB,0.014575067,0.019919793,0.015840756,0.029176412,0.105031275,0.148292879,0.116315957,0.107609103,0.094779728,0.098607574,0.095981518,0.072403469,0.075677167,0.058132863,0.057250929,0.095694541,0.152986608,0.181031025,0.11566894,0.095563761,0.0872937,0.088325021,0.155384787,0.165753789,0.095197115
Granulocytes_B_pPLCg2,-0.018181853,0.004893702,-0.006938981,-0.01478456,-0.01016523,0.010568921,-0.028102128,-0.033546345,0.003915289,-0.068764224,-0.008596828,-0.024199432,-0.021525468,-0.016964429,-0.00776859,0.026742569,0.010318288,0.024322819,-0.072189522,-0.003030714,-0.012006449,-0.029314001,0.027860985,-0.037620617,-0.159141928
Granulocytes_B_pP38,0.044690279,0.066044685,0.057937557,0.079266892,0.219231526,0.237358198,0.094621452,0.107716392,0.15715056,0.204925033,0.141579283,0.113925692,0.122537642,0.092817256,0.120555426,0.11093612,0.189553304,0.225516803,0.097861111,0.132882694,0.138620821,0.096759187,0.275332977,0.270524654,0.310919584
Granulocytes_B_pSTAT5,2.072410003,2.09290063,2.068728061,2.268490486,1.904322421,2.198250985,1.520501116,1.572122241,1.486300217,1.751381192,1.764115963,1.977595213,1.799287354,1.413518416,1.532190325,1.379651121,1.858132016,2.155290011,1.610514088,1.957519065,2.185924179,1.547761422,2.223790441,2.187582233,2.173897449
Granulocytes_B_pMAPKAPK2,0.276216716,0.343257702,0.334369856,0.311200506,0.705154287,0.698459014,0.648968499,0.677510289,0.46920632,0.639881923,0.544176425,0.574055752,0.558810378,0.386473018,0.569939549,0.67802808,0.659667402,0.609179839,0.552979229,0.556321056,0.787461212,0.555175157,0.836664032,0.852722511,0.707908508
Granulocytes_B_pERK,0.381144492,0.526756494,0.622880302,0.603527907,1.230126998,1.313621174,0.944390903,1.042178477,0.897682409,1.080005975,0.807241209,1.10531414,1.05275574,0.736647772,1.000096335,1.10870739,1.084472987,1.18659149,0.948964954,1.116006748,1.231672448,0.829523779,1.412013243,1.492931774,1.252305479
Granulocytes_B_pS6,0.143036243,0.106207635,0.085641322,0.138501077,0.363397597,0.309706399,0.267942506,0.283258103,0.192376217,0.267454847,0.224637293,0.336487398,0.324515914,0.284688735,0.330185952,0.335153849,0.403360527,0.374330015,0.383366767,0.319033546,0.307889739,0.376003582,0.330034746,0.427995646,0.575452459
Granulocytes_B_pP90RSK,0.025675953,0.056797849,0.071293372,0.068428932,0.349218173,0.302297466,0.282000753,0.32289342,0.215599783,0.259944168,0.191788864,0.303725284,0.219720823,0.174249916,0.27412285,0.276587816,0.327935054,0.353282392,0.266570292,0.268963255,0.26499373,0.254799272,0.404436493,0.51367423,0.415179624
NKcells_B_pSTAT3,0.007210537,0.014160812,0.02187504,0.03275839,0.010951606,0.027939654,0.010623567,0.004213178,0.027273713,0.009970647,0.007362682,0.018558001,0.025801926,0.007069964,0.00473152,0.006257437,0.033560392,0.02382639,0.003568426,0.023034481,0.020575859,0.004658106,0.045990622,0.023193154,0.030434605
NKcells_B_pSTAT1,0.000250949,0.005554968,0.005496482,0.005212573,0.014192593,0.025594046,9.85E-05,0.005932377,0.004261679,0.001988167,0.01101574,0.007506593,0.007004739,-0.00122556,0.005874037,0.00026329,0.014597753,-0.003045764,0.009754713,0.006154102,0.000120675,0.001810697,0.039425069,0.026187756,0.070086388
NKcells_B_pCREB,0.004277375,0.027764501,0.026248418,0.070689434,0.142631429,0.238213765,0.205149399,0.136440368,0.128449315,0.131103708,0.040942463,0.096578469,0.076850778,0.076361403,0.084034153,0.050481309,0.08915124,0.168790522,0.061305174,0.09880588,0.071046452,0.051972608,0.204054856,0.155569334,0.201301243
NKcells_B_pNFkB,-0.010884614,0.029631092,0.026375995,0.022735115,0.130836521,0.082888772,0.134799798,0.106951734,0.095880436,0.086733121,0.041154923,0.07115551,0.063171602,0.075613558,0.038867542,0.074195111,0.162821527,0.094123196,0.087835207,0.084202636,0.06543334,0.06208137,0.152695055,0.10356732,0.133834926
NKcells_B_pPLCg2,-0.044418956,-0.002255115,-0.008687055,-0.01332585,-0.000618516,0.01626349,0.03099125,-0.017135384,0.01253041,0.018178692,-0.003279231,0.029147064,0.010986457,0.018732586,0.004043749,0.00894819,0.043893526,0.027832766,-0.038190869,0.017680276,0.009445842,0.006495827,0.052166404,0.020918147,-0.090398263
NKcells_B_pP38,0.003549441,0.011053428,0.008943498,0.014591063,0.041759193,0.049069712,0.044833746,0.033989129,0.051658921,0.036519221,0.031095331,0.033123956,0.031229605,0.027477196,0.020751219,0.016080531,0.03492226,0.062952798,0.010075961,0.027608689,0.039294069,0.01756161,0.071348827,0.055596778,0.064120129
NKcells_B_pSTAT5,1.150759585,1.433717317,1.340154774,1.577246606,1.387414778,1.510675106,1.126137433,0.981979358,1.146377224,1.13150379,1.033246602,1.36935772,1.32069673,1.046555923,1.055491157,0.936650281,1.237176784,1.389222587,1.042522303,1.339143982,1.32981104,1.06035144,1.68018257,1.619680821,1.933769786
NKcells_B_pMAPKAPK2,-0.086802202,-0.054299206,-0.054037177,-0.066185455,0.008100008,-0.020175923,0.131560306,0.077306095,0.056133449,0.078829092,0.001765457,0.001973935,-0.01644891,-0.002787133,-0.007767754,-0.017110804,0.047181029,-0.018955503,0.008299934,0.040630485,-0.01517159,0.000323926,0.00746289,-0.002170713,0.007199138
NKcells_B_pERK,0.027140743,0.073827754,0.063373524,0.158497484,0.287209456,0.3820634,0.277603241,0.238840248,0.315527921,0.339666445,0.222617094,0.357341748,0.32986946,0.167229165,0.13446225,0.088687393,0.2327976,0.404756165,0.142690983,0.337111472,0.297971135,0.107155358,0.44670247,0.401160231,0.485887363
NKcells_B_pS6,0.01841584,0.035572068,0.037892784,0.079223847,0.142036535,0.253362176,0.131881654,0.127950474,0.11271282,0.118658998,0.059541257,0.145805155,0.13447179,0.150820473,0.133938866,0.073486016,0.111224968,0.144454516,0.103567755,0.171023033,0.140933268,0.097501108,0.164851725,0.178181595,0.249811283
NKcells_B_pP90RSK,-0.015978318,0.006887859,0.006867143,0.023843777,0.061340641,0.054079407,0.091069083,0.079246864,0.053151166,0.07264929,0.022906102,0.048536803,0.049337906,0.052023435,0.041055265,0.029751716,0.046680066,0.061314052,0.035432752,0.056095621,0.052444091,0.034079348,0.098513797,0.085960483,0.09968713
pDCs_B_pSTAT3,0.076069183,0.046480167,0.059096015,0.025227024,0.134041911,0.035326221,0.085554977,0.053625454,0.059146059,0.067961971,0.063196071,0.065827223,0.094518021,0.023200473,0.039819866,0.02442895,0.146524794,0.07795516,0.058034112,0.10564942,0.023991371,0.067015863,0.184897367,0.173698863,0.070852665
pDCs_B_pSTAT1,0.055230361,0.059371924,0.066993078,0.093695181,0.044463024,0.218668628,0.052255906,0.282438829,0.075238998,0.06154777,0.236058348,0.109238805,0.015647477,0.065194741,0.225549964,0.069820989,0.072508907,0.190388407,0.229177716,0.121804785,0.106300604,0.211316408,0.183496234,0.340211248,0.273856195
pDCs_B_pCREB,0.361425596,0.311553533,0.350421077,0.281894322,0.736809893,0.736938916,0.859118828,0.781527648,0.597223184,0.699884131,0.46489877,0.68567155,0.543070169,0.455707028,0.532059758,0.436618279,0.803532133,0.800041962,0.822514023,0.635483648,0.520556529,0.59490289,1.094820318,1.056109482,0.92996755
pDCs_B_pNFkB,0.07420127,0.10801694,0.128562301,0.087025291,0.335661142,0.211700697,0.361061511,0.394407366,0.167851799,0.196009486,0.210214946,0.094415659,0.197836243,0.150707642,0.153582423,0.175603504,0.342958743,0.223179203,0.259712657,0.219923448,0.195587345,0.155360548,0.372911312,0.299876567,0.192432955
pDCs_B_pPLCg2,-0.017248458,0.001691215,-0.036912373,-0.006444213,0.042012483,0.028584627,-0.016574429,0.047932007,0.001515768,-0.055117243,0.042797459,-0.00125717,-0.032890675,-0.15852052,0.154376017,-0.084832092,0.150207992,0.059163692,0.04860578,-0.044680749,0.002493648,-0.013891851,0.076173779,-0.108718321,-0.092271561
pDCs_B_pP38,0.039747907,0.081529586,0.068278395,0.043823035,0.181050226,0.205046561,0.385625274,0.456206799,0.18545022,0.213103113,0.163422461,0.211282977,0.239179683,0.214899012,0.151324263,0.185879858,0.189653315,0.2032222,0.2316221,0.134791767,0.302047683,0.246822901,0.469638556,0.421163687,0.272221731
pDCs_B_pSTAT5,1.884076216,1.739922715,2.032810784,2.043899268,1.41127446,1.65619449,1.242517788,1.378210882,1.503218737,1.563737525,1.317550152,1.647554354,1.829452139,1.045335634,1.407702943,1.059107317,1.834392851,1.727099627,1.474039043,1.627065884,1.72426513,1.57955746,1.786588562,1.932505265,1.808065541
pDCs_B_pMAPKAPK2,0.023242812,0.185224727,0.20244356,0.136195086,0.294716501,0.296918997,0.557373092,0.42014184,0.361299949,0.400476974,0.355472963,0.361945192,0.324877398,0.342906347,0.432920432,0.450207088,0.246862361,0.397951524,0.410865641,0.447925086,0.315959865,0.498491754,0.398853525,0.379871966,0.269908867
pDCs_B_pERK,0.451231435,0.418454149,0.900537648,0.595120912,0.853484699,1.172095764,0.94434186,1.220353682,1.171146734,1.171621871,0.980614345,1.267881944,1.1593597,0.800302291,0.881491922,0.960342329,1.091333872,1.396223765,1.18829611,1.403545193,1.357948521,0.942695111,1.445686259,1.665690821,1.437311969
pDCs_B_pS6,0.300264869,0.335101672,0.505653403,0.29050314,0.796592641,0.870897704,1.063794795,0.934931208,0.802894139,0.874745917,0.630786509,0.955750891,0.945464086,0.843437169,0.896855623,0.766373966,0.850172328,0.815114462,0.951039397,0.97646477,0.984195759,0.877079349,1.193822355,1.060543762,1.089505052
pDCs_B_pP90RSK,0.124328012,0.09534364,0.233027611,0.037561588,0.29783775,0.37543311,0.577051721,0.729647827,0.496534652,0.713097822,0.49746022,0.435534989,0.423548472,0.414909236,0.576437883,0.400095134,0.494909004,0.611719517,0.506262675,0.511611463,0.440852635,0.426588585,0.825127279,0.892538205,0.825061808
Tregs_B_pSTAT3,0.013131889,0.002167623,0.040405703,0.101818174,0.003941388,0.087029595,0.044819235,0.000876336,-0.059962303,0.02982585,-0.035340418,-0.014101998,0.072904393,0.03966839,0.02169114,0.034661658,0.003794215,0.058656894,0.021320975,0.042310817,-0.009341454,0.012214549,-0.052954158,0.13441109,0.089880622
Tregs_B_pSTAT1,0.070728267,0.139171365,0.007776998,0.142323833,0.094382552,0.051358827,0.052686122,0.051892914,0.00626956,0.084946674,0.027124755,0.045867228,0.034697542,0.093460917,0.021114163,-0.075702962,0.075062849,0.038970501,0.070749296,0.053010637,-0.043311803,-0.019708513,0.229905921,0.197691857,0.386843321
Tregs_B_pCREB,0.01089299,-0.004534101,0.026846489,-0.011184534,-0.014090067,0.010366541,0.043091385,0.037071948,-0.033778403,0.007979747,-0.022736055,-0.010735927,0.030799191,0.021438507,0.005461405,-0.028436409,0.019416368,0.052996687,-0.006129299,-0.002336985,-0.004038332,0.029193521,-0.064137875,0.004883883,-0.009620174
Tregs_B_pNFkB,-0.067191808,-0.009766787,0.057139198,0.028802598,-0.023926313,-0.044154003,-0.003103012,-0.043242967,-0.002609735,0.023289726,-0.008082775,0.007952642,0.018264561,-0.023324072,-0.015273359,0.023540291,-0.060880708,0.018194023,0.025259328,0.011618559,0.059050718,0.017275311,0.073197799,-0.045877918,-0.047233696
Tregs_B_pPLCg2,0.029233614,-0.00454055,-0.037849701,0.016667007,0.015528774,0.009476199,-0.010415286,-0.031275807,-0.049274926,0.061812373,0.046270904,0.020019864,-0.003796586,-0.000440544,0.005873392,0.005817332,0.011094887,0.03285929,0.009437058,0.016537838,0.015903353,-0.0076844,-0.045040511,-0.013333485,-0.039328718
Tregs_B_pP38,0.032629851,0.019226174,0.01922545,0.013059501,0.158500779,0.075899876,0.114191921,0.102500333,0.082048331,0.097922805,0.107572701,0.077369387,0.101127458,0.055755194,0.037849535,0.090031358,0.133838986,0.146248195,0.04258859,0.077868233,0.082941029,0.027947419,0.138052525,0.110529112,0.09842571
Tregs_B_pSTAT5,2.356237878,2.497362009,2.256706647,2.792847405,2.001277077,2.224066772,1.783886566,1.693740465,1.995128969,1.898056598,1.816280537,2.30710862,2.111573489,1.723051114,1.577656156,1.602989885,2.192348077,2.1858906,1.963576754,1.932126996,2.010440196,1.712210121,2.222121632,2.33209413,2.395936208
Tregs_B_pMAPKAPK2,-0.158608258,-0.129522174,-0.184252322,-0.209178486,-0.072116093,-0.055393661,0.079961164,-0.048640525,-0.113022737,0.0181485,-0.134650079,-0.101495983,-0.028284084,-0.130242194,-0.054377574,-0.054438875,-0.075735338,0.004195684,0.004200264,-0.034658133,-0.02742599,-0.004548617,-0.068887833,-0.038135154,-0.1250672
Tregs_B_pERK,0.039965492,-0.049062406,-0.075897259,-0.012276797,-0.013934813,-0.059329598,0.049617475,-0.009465686,-0.091489953,-0.055147971,0.024845329,-0.081926352,-0.020167034,0.008612986,-0.003007401,0.000480657,-0.040410878,0.011588139,0.028470613,-0.010528478,0.058025011,0.010641779,-0.113362596,0.000924744,0.02269492
Tregs_B_pS6,0.016634358,-0.005399985,0.034339252,0.023504767,0.034928197,0.036556984,0.139975331,-0.01794425,-0.037096221,-0.025098363,0.007000154,-0.027985549,-0.00577369,0.041788938,0.011583911,0.020576785,0.0341183,0.036898644,0.015102015,0.042040245,0.0133709,0.015823055,-0.085267664,-0.055446636,0.020810456
Tregs_B_pP90RSK,0.004010805,-0.005499013,0.001721786,-0.010748804,-0.002792963,-0.011805172,-0.011395196,0.006429752,-0.016137936,-0.057365531,0.019761887,0.030593339,-0.003568388,-0.005280785,-0.006760542,-0.011875249,0.005165421,0.005455324,-0.001635377,0.000310663,-0.029498113,-0.001100394,-0.025321119,-0.01929696,0.035344068
Basophils_F_pSTAT3,0.039137057,0.026896768,0.043132418,0.035995904,0.11239708,0.147557264,0.006104405,-0.06837937,0.178857698,0.149472356,0.211360617,0.076118489,0.016598503,-0.007382798,-0.009535147,0.025718869,0.102289198,0.164265876,-0.010576588,0.06987613,0.073875143,-0.004444025,0.143175125,0.176826106,0.2044316
Basophils_F_pSTAT1,-0.03363933,-0.033667295,-0.0538565,-0.047492097,-0.056082283,0.063088169,-0.070946973,-0.077815736,-0.015182198,-0.003738513,-0.032303729,-0.012970774,-0.058168189,-0.019355268,-0.023129216,-0.016738591,-0.049548346,-0.022970905,-0.068429111,-0.057540016,-0.019957734,-0.008740884,-0.001853324,0.053885145,-0.024875014
Basophils_F_pCREB,0.084947743,0.075269844,0.076267711,0.059539893,0.308720864,0.366641929,0.294371026,0.327271522,0.270298707,0.262055286,0.277469368,0.271258121,0.206115825,0.112936586,0.114943655,0.163297039,0.445243392,0.395048779,0.32604651,0.162381632,0.194907571,0.176830329,0.453141794,0.577553201,0.5810492
Basophils_F_pNFkB,-0.019175393,-0.034562936,-0.024965277,-0.032847206,0.090356153,0.105417108,-0.036763614,-0.029840649,0.076322536,0.075633638,0.084094227,-0.010818578,0.001871869,-0.019904111,-0.008071693,-0.011018593,0.110146339,0.114722304,-0.006252466,-0.013396141,0.007280015,-0.010196949,0.091286077,0.088558845,0.099608207
Basophils_F_pPLCg2,0.115974768,0.022088281,0.141709419,0.064532678,0.448913922,0.187049302,0.160655329,0.080381585,0.340847492,0.190697784,0.290193882,-0.031864943,0.232305997,0.129767607,0.231276185,0.275003986,0.327087552,0.170751415,0.568291329,0.046320478,0.067582558,0.09650208,0.504443197,0.421486521,0.593661923
Basophils_F_pP38,-0.052909338,-0.067006788,-0.066853251,-0.0581828,-0.067828521,-0.051583629,-0.095530555,-0.109419138,-0.032719683,-0.025640265,-0.017831002,-0.082620196,-0.049526972,-0.046781485,-0.041831828,-0.038698553,-0.051728243,-0.045180035,-0.113818157,-0.05851637,-0.027180442,-0.044619496,-0.101005498,-0.076939302,-0.102452368
Basophils_F_pSTAT5,0.182819474,0.384472627,0.182648915,0.196434772,0.246597846,0.386070536,0.106638722,0.162719301,0.259489126,0.266805682,0.258668458,0.156599511,0.326718979,0.14606868,0.197751452,0.19106373,0.244906605,0.447505693,0.084471233,0.539502453,0.468677701,0.306190471,0.239796027,0.42317896,0.348352568
Basophils_F_pMAPKAPK2,0.074992673,0.042015573,0.035771897,0.044267122,-0.022759899,0.207060406,-0.077148293,-0.091652299,0.044644053,0.077509637,0.042965927,-0.138362681,-0.004430796,-0.003630916,0.015126998,0.032711704,0.078050095,0.130293843,-0.054640235,0.086913405,0.145605542,0.027510782,0.013226231,0.132016222,0.01870321
Basophils_F_pERK,-0.056443965,-0.058758613,-0.056156649,-0.048472737,-0.020936553,0.014080444,-0.103923887,-0.08222032,-0.001941329,0.065052296,-0.018215607,-0.033306684,-0.019459282,-0.042833611,-0.050886143,-0.046532656,-0.003765227,0.029830761,-0.089364318,0.050634853,-0.010061851,-0.04347657,-0.049563964,-0.03668599,-0.017940254
Basophils_F_pS6,0.031734486,0.047059233,0.0333145,0.025596981,0.093232467,0.188063835,0.001510361,0.047718915,0.078362165,0.112653056,0.093651886,0.008315204,0.111622133,0.085695602,0.087871757,0.087718121,0.135607604,0.126844343,0.005723351,0.172941368,0.189307474,0.145652239,0.102783028,0.060030269,0.129326008
Basophils_F_pP90RSK,0.004055597,-0.005833031,-0.000856576,-0.010801691,-0.009008563,0.024064367,-0.079715316,-0.055855456,0.069078866,0.105602773,0.079001091,0.072360027,0.010004013,0.012493537,0.003000731,0.019989975,0.039324996,0.031352062,-0.066176195,-0.002360216,0.060105123,0.020137943,-0.016839917,-0.022416107,-0.028486095
Bcells_F_pSTAT3,0.049009717,0.041866263,0.052521963,0.035581011,0.18919747,0.232884187,-0.013424492,-0.018261294,0.124252919,0.161217336,0.14264188,0.036427075,0.022276578,-0.009815693,-0.013083779,-0.014055222,0.071962094,0.124073404,-0.028398467,0.060098061,0.087537897,-0.018429559,0.092075125,0.090604506,0.136831378
Bcells_F_pSTAT1,-0.027793804,-0.032952859,-0.029273704,-0.038709715,0.102707248,0.177565856,-0.00824366,-0.020378477,0.045994669,0.065459298,0.031619437,-0.01525424,-0.026541744,0.071472168,0.046917113,0.049985124,-0.015966504,0.051846561,-0.01876512,-0.016434712,0.006444877,-0.006208883,0.066920722,0.118022621,0.14901283
Bcells_F_pCREB,-0.024362088,-0.026706209,-0.012058374,-0.026802406,0.292349598,0.219041032,0.122045437,0.081034683,0.086779658,0.086922823,0.13231759,0.014154483,-0.000496525,0.029287121,0.19210747,0.047458558,0.121678331,0.13236326,0.07467239,0.03393354,0.018591527,0.046604569,0.174502628,0.159942258,0.257628765
Bcells_F_pNFkB,0.07188161,0.056779668,0.080364841,0.063723353,0.487256075,0.456410932,0.247688966,0.29504394,0.209220502,0.17577267,0.210640982,0.146625839,0.114725383,0.175378903,0.254952074,0.15950256,0.354520183,0.381495512,0.304422535,0.128552837,0.118804765,0.189502133,0.265445948,0.297843068,0.349072855
Bcells_F_pPLCg2,0.044175402,0.004237994,0.041151754,-0.003198318,0.418549827,0.231248277,0.211551829,0.217464307,0.244488675,0.266323744,0.214167302,0.094904645,0.074587416,0.082766748,0.07485952,0.070805211,0.231264053,0.165474673,0.169398266,0.061746901,0.158570738,0.036147334,0.142231483,0.264894174,0.325323166
Bcells_F_pP38,-0.052575994,-0.058062891,-0.054121158,-0.051689802,0.018560859,0.021022842,-0.067370432,-0.054367059,0.008714088,0.018845058,0.032913319,-0.022782657,-0.024585448,0.009831264,-0.007360677,-0.006007224,-0.012135563,0.022450958,-0.07616002,-0.01712142,0.003756235,-0.02221293,-0.028472543,-0.035961278,-0.036570271
Bcells_F_pSTAT5,0.061570675,0.036687158,0.056679009,0.040089594,0.269670681,0.267428655,0.071954699,0.049348963,0.115155424,0.130953831,0.125701414,0.151444683,0.133966828,0.180551969,0.174727442,0.156999955,0.161526149,0.168734152,0.037974591,0.147940534,0.183854259,0.150014192,0.118706799,0.130739987,0.158124635
Bcells_F_pMAPKAPK2,0.251458514,0.23647931,0.2708954,0.256547789,0.908149162,0.657552198,0.654547304,0.779418078,0.810393183,0.856245913,0.832955047,0.766643434,0.718388871,0.658854336,0.672709492,0.631138645,0.790125698,0.682087146,0.7501759,0.678363446,0.727621944,0.635380254,1.081292965,0.981780851,1.02030414
Bcells_F_pERK,-0.04800668,-0.046961205,-0.04660019,-0.047686465,0.06224888,0.052577235,-0.074299382,-0.056823526,0.030141251,0.032303953,0.040347713,0.000856348,-0.007963993,-0.019773198,-0.011502722,-0.025576905,-0.010013911,0.021401275,-0.073770465,-0.006103313,0.003602165,-0.022830795,-0.03872347,-0.055790104,-0.042623624
Bcells_F_pS6,0.089493533,0.23253004,0.210454097,0.158641103,0.394333736,0.579452685,0.339997771,0.252661101,0.247585973,0.201967969,0.399319906,0.303796885,0.311178914,0.264440903,1.244495233,0.4233006,0.279395622,0.322063105,0.332303604,0.703607063,0.348270987,0.595974329,0.407754794,0.241102578,0.476391849
Bcells_F_pP90RSK,-0.00826924,-0.018656373,-0.011206771,-0.013233889,0.178891904,0.149484759,-0.00612119,0.079992467,0.102450927,0.094309747,0.09194188,0.075132156,0.079019214,0.109837158,0.131530446,0.103513137,0.075964986,0.085380725,0.053805695,0.116440127,0.080951926,0.105983446,0.018807113,0.011483797,0.139051169
ClassicalMonocytes_F_pSTAT3,0.107411187,0.128179242,0.104267798,0.12266553,0.335502823,0.429474944,0.275083581,0.281015996,0.36899847,0.345505467,0.409384559,0.207389442,0.190647615,0.194927621,0.211365397,0.178231691,0.249607013,0.520731148,0.213841003,0.211034535,0.264930411,0.179717785,0.722801551,0.536717597,0.703418883
ClassicalMonocytes_F_pSTAT1,0.106163784,0.092524984,0.065654908,0.087910523,0.247382198,0.562537166,0.529919516,0.42155437,0.249228012,0.244184367,0.201638544,0.129529506,0.179401016,0.33359073,0.339339005,0.383270859,0.190822862,0.452067303,0.375915322,0.266732073,0.311533861,0.445581968,0.993683004,1.128120172,0.843961848
ClassicalMonocytes_F_pCREB,0.236079373,0.226228208,0.2925976,0.209694322,0.935618043,1.012392939,1.236003483,1.383361282,0.793224503,0.737179907,0.883313606,0.591009115,0.857941147,0.580355249,0.599564394,0.758169619,1.057456413,1.260739368,1.046804168,0.879351184,0.895550052,0.696074332,1.74976371,1.700465707,1.69411428
ClassicalMonocytes_F_pNFkB,0.040016068,0.019991331,0.039558851,0.04240629,0.543704871,0.439542018,0.571430524,0.691733386,0.412656369,0.323596925,0.349549831,0.28031476,0.315992884,0.240466504,0.298062917,0.305781814,0.4688992,0.586204664,0.499508926,0.375955885,0.365033698,0.342027225,0.858710464,0.770047099,0.827222426
ClassicalMonocytes_F_pPLCg2,0.209798547,0.10038477,0.245172093,0.165731138,1.114681081,0.7537433,1.100862832,0.979512121,1.107660173,1.177525529,0.904552943,0.772711212,0.775785891,0.5744907,0.582063348,0.557367988,0.897852476,0.891980311,0.974697314,0.7079831,0.668122937,0.576221339,1.132174494,1.284700549,1.532470238
ClassicalMonocytes_F_pP38,0.056812708,-0.007355449,0.063484116,0.021949841,0.282405454,0.247757461,0.194349668,0.38666153,0.271643645,0.212258618,0.283331398,0.150554841,0.383693614,0.159401406,0.188640673,0.289681912,0.30099429,0.378953669,0.156342831,0.611677912,0.248294363,0.146295766,0.729066145,0.527296718,0.518527321
ClassicalMonocytes_F_pSTAT5,0.181895205,0.131975679,0.17492104,0.177374213,0.504202234,0.501292739,0.471402637,0.490429726,0.426315337,0.417399795,0.424652814,0.52950925,0.552360869,0.485626635,0.534809937,0.506819575,0.4710752,0.570045485,0.455531272,0.556583662,0.543531043,0.575825625,0.707505718,0.728363285,0.71488255
ClassicalMonocytes_F_pMAPKAPK2,0.352075526,0.34477924,0.383681255,0.466750938,1.059852464,0.894574997,0.904112848,1.204494569,0.992630316,0.901548051,1.058285547,1.070007588,1.163708578,0.793479223,0.83726402,1.040923757,0.970019326,1.066407419,0.988034316,1.259332738,1.168493853,0.925216375,1.621504074,1.516061813,1.454747654
ClassicalMonocytes_F_pERK,-0.000152947,-0.021329289,-0.002025259,0.023007241,0.18796097,0.214340386,0.231905594,0.386704506,0.173278708,0.143425703,0.232173868,0.160890971,0.291892705,0.055869043,0.089656882,0.16061824,0.171059671,0.404817365,0.299296425,0.336723967,0.478667909,0.10318693,0.8569658,0.475712203,0.469010864
ClassicalMonocytes_F_pS6,0.160325956,0.177064666,0.174116407,0.134526294,0.414537619,0.834795151,1.048760667,1.126919992,0.485473033,0.338766394,0.649874027,0.481201108,0.817452632,0.555955821,0.706863918,0.914578286,0.635357235,0.906831305,0.881936287,1.03034298,1.142964447,0.926455423,1.445837166,1.340965894,1.288513201
ClassicalMonocytes_F_pP90RSK,0.085686451,0.049217167,0.08147465,0.061505864,0.190991916,0.216660767,0.207623109,0.28261084,0.194603302,0.192591432,0.207751368,0.176412281,0.258748611,0.205033134,0.208999451,0.235191471,0.206409503,0.259389801,0.240534156,0.257148448,0.285124832,0.2321582,0.486636134,0.302374816,0.307956751
NonClassicalMonocytes_F_pSTAT3,0.095544365,0.130539314,0.082203278,0.08457514,0.296846301,0.370670064,0.227661874,0.16730003,0.350867503,0.371624156,0.355106397,0.139608067,0.181229164,0.093690166,0.086237113,0.109446297,0.260806685,0.593946462,0.152734425,0.155532696,0.170492797,0.067123928,0.404782804,0.427592583,0.406324271
